age,job,default,housing,loan,marital,education,y
25,blue-collar,no,yes,no,single,unknown,no
30,admin.,no,yes,no,single,secondary,no
37,admin.,no,yes,no,single,secondary,no
50,entrepreneur,no,yes,no,married,tertiary,no
34,blue-collar,no,yes,no,married,primary,no
29,admin.,no,yes,yes,single,secondary,no
35,management,no,yes,yes,single,tertiary,no
54,housemaid,no,yes,no,divorced,primary,no
44,blue-collar,no,no,no,single,secondary,yes
43,services,no,yes,yes,divorced,secondary,no
61,management,no,no,no,married,tertiary,yes
24,blue-collar,no,yes,no,married,secondary,no
34,admin.,no,yes,no,single,secondary,no
32,blue-collar,no,yes,no,married,secondary,no
35,technician,no,no,no,single,tertiary,no
28,management,no,yes,no,single,tertiary,no
36,blue-collar,no,yes,no,married,secondary,no
23,technician,no,yes,no,married,secondary,no
28,self-employed,no,yes,no,single,tertiary,no
24,technician,no,yes,yes,single,secondary,no
45,management,no,yes,no,married,tertiary,no
42,management,no,yes,no,married,tertiary,no
33,blue-collar,no,yes,no,married,secondary,no
29,technician,no,yes,no,single,tertiary,no
36,entrepreneur,no,yes,no,married,secondary,no
53,management,no,yes,no,married,tertiary,no
33,blue-collar,no,yes,no,single,primary,no
49,services,no,yes,no,married,secondary,no
35,blue-collar,no,yes,yes,married,secondary,no
42,blue-collar,no,yes,no,married,tertiary,no
33,blue-collar,no,yes,no,married,primary,no
37,admin.,no,yes,no,married,secondary,no
29,blue-collar,no,yes,no,divorced,secondary,yes
45,technician,no,yes,no,married,secondary,no
31,management,no,yes,no,single,tertiary,no
48,management,no,yes,no,married,tertiary,no
35,blue-collar,no,yes,no,married,secondary,no
35,admin.,no,yes,no,married,secondary,no
30,management,no,yes,no,single,tertiary,no
35,admin.,no,yes,no,married,secondary,no
51,self-employed,no,yes,no,married,secondary,no
38,blue-collar,no,yes,no,married,secondary,no
39,blue-collar,no,yes,no,married,secondary,no
36,technician,no,yes,no,single,secondary,no
48,services,no,yes,no,married,primary,no
61,retired,no,no,no,married,secondary,yes
35,admin.,no,yes,no,divorced,tertiary,no
36,management,no,yes,no,married,tertiary,no
33,blue-collar,no,no,no,single,secondary,no
31,blue-collar,no,yes,no,single,secondary,no
47,services,no,no,no,single,tertiary,no
50,admin.,no,yes,no,married,secondary,no
42,admin.,no,yes,no,married,secondary,no
41,admin.,no,no,no,married,secondary,no
34,management,no,yes,no,single,unknown,no
33,technician,no,yes,no,single,secondary,no
28,self-employed,no,yes,yes,married,tertiary,no
38,blue-collar,no,yes,no,married,secondary,no
35,blue-collar,no,yes,no,married,secondary,no
34,technician,no,yes,no,married,secondary,no
66,retired,no,no,no,married,primary,no
25,blue-collar,no,yes,no,single,primary,no
48,services,no,yes,no,married,secondary,no
46,management,no,yes,no,married,tertiary,no
28,blue-collar,no,yes,no,single,secondary,no
70,retired,no,no,no,married,secondary,yes
45,management,no,yes,no,married,tertiary,no
32,blue-collar,no,yes,no,married,primary,no
40,blue-collar,no,yes,yes,married,secondary,no
31,blue-collar,no,yes,no,married,primary,no
34,housemaid,no,yes,no,married,tertiary,no
39,services,no,yes,yes,married,secondary,no
35,blue-collar,no,yes,no,married,primary,no
34,blue-collar,no,yes,no,single,secondary,no
46,blue-collar,no,yes,no,married,secondary,yes
46,blue-collar,no,yes,no,single,secondary,no
59,admin.,no,yes,yes,single,secondary,no
46,technician,no,yes,no,married,secondary,no
32,management,no,yes,no,single,tertiary,no
27,admin.,no,yes,no,single,secondary,no
41,technician,no,yes,no,married,tertiary,no
37,services,no,yes,yes,single,secondary,no
41,blue-collar,no,yes,yes,married,secondary,no
31,management,no,yes,no,single,tertiary,no
51,technician,no,yes,no,single,secondary,no
59,services,no,yes,no,married,primary,no
34,blue-collar,no,yes,no,married,secondary,no
32,technician,no,yes,no,single,secondary,no
59,management,no,yes,no,divorced,tertiary,no
32,management,no,yes,no,single,tertiary,no
24,blue-collar,no,yes,no,married,secondary,no
35,management,no,yes,no,single,tertiary,yes
37,entrepreneur,no,yes,no,married,primary,no
44,blue-collar,yes,yes,no,married,secondary,yes
59,housemaid,no,no,no,divorced,tertiary,no
34,entrepreneur,no,yes,no,single,secondary,no
28,services,no,yes,no,married,secondary,no
54,retired,no,yes,no,married,secondary,no
26,blue-collar,no,yes,no,single,primary,no
32,technician,no,yes,no,single,tertiary,no
40,admin.,no,yes,no,single,secondary,no
38,admin.,no,no,no,single,unknown,no
38,services,no,yes,no,married,secondary,no
34,technician,no,yes,no,single,secondary,no
43,blue-collar,no,yes,no,married,secondary,no
34,blue-collar,no,yes,no,married,secondary,no
57,retired,no,no,no,married,primary,no
36,admin.,no,no,no,single,secondary,no
36,blue-collar,no,yes,yes,married,secondary,no
39,blue-collar,no,yes,no,married,primary,no
59,management,no,yes,yes,married,tertiary,yes
36,entrepreneur,no,yes,no,married,secondary,no
44,blue-collar,no,yes,no,married,secondary,no
34,blue-collar,no,yes,yes,single,secondary,no
37,blue-collar,no,yes,no,married,primary,no
55,management,no,yes,yes,divorced,tertiary,no
31,management,no,yes,no,married,tertiary,no
27,services,no,yes,no,married,secondary,no
33,technician,no,yes,no,single,secondary,no
43,blue-collar,no,yes,yes,married,secondary,no
41,admin.,no,yes,no,married,primary,no
28,blue-collar,no,yes,no,single,tertiary,no
60,admin.,no,yes,no,married,secondary,no
37,services,no,yes,no,married,secondary,no
41,blue-collar,no,yes,no,married,primary,no
34,blue-collar,no,yes,yes,married,secondary,no
41,technician,no,yes,no,married,tertiary,no
38,self-employed,no,yes,no,divorced,secondary,no
42,entrepreneur,no,yes,yes,single,secondary,no
29,blue-collar,no,yes,no,divorced,secondary,no
50,blue-collar,no,yes,yes,divorced,secondary,no
35,blue-collar,no,yes,no,married,secondary,no
59,management,no,yes,no,married,tertiary,no
46,services,no,yes,no,divorced,secondary,no
40,blue-collar,no,yes,yes,married,secondary,no
20,student,no,no,no,single,unknown,no
33,blue-collar,no,yes,no,married,secondary,no
34,admin.,no,yes,no,single,secondary,no
45,blue-collar,yes,yes,yes,married,primary,yes
56,services,no,yes,no,married,secondary,no
39,technician,no,no,no,married,tertiary,yes
51,housemaid,no,yes,yes,married,tertiary,no
28,blue-collar,no,yes,no,married,primary,no
36,blue-collar,no,yes,no,married,primary,yes
29,blue-collar,no,yes,yes,married,secondary,no
39,blue-collar,no,yes,no,married,secondary,no
31,services,no,yes,no,single,secondary,no
34,admin.,no,yes,no,married,secondary,no
35,services,no,yes,no,married,secondary,no
35,services,no,yes,no,single,secondary,no
36,blue-collar,no,yes,no,married,primary,no
35,blue-collar,no,yes,no,married,secondary,no
32,management,no,no,no,married,tertiary,no
43,blue-collar,no,yes,no,married,primary,no
33,blue-collar,no,yes,no,married,primary,no
35,management,no,yes,no,married,tertiary,no
44,admin.,no,yes,yes,divorced,secondary,no
54,blue-collar,no,no,no,married,unknown,no
50,management,no,yes,no,married,tertiary,no
40,admin.,no,yes,no,single,secondary,no
55,blue-collar,no,yes,no,divorced,secondary,no
50,services,no,yes,no,divorced,secondary,no
44,blue-collar,no,yes,no,married,secondary,no
78,retired,no,no,no,married,primary,yes
44,technician,no,yes,no,divorced,secondary,no
39,services,no,yes,no,married,secondary,no
46,blue-collar,no,yes,no,married,primary,no
35,self-employed,no,yes,no,married,secondary,no
40,technician,no,yes,no,single,tertiary,no
34,blue-collar,no,yes,no,married,primary,no
39,blue-collar,no,yes,no,married,secondary,no
36,services,no,yes,no,married,secondary,no
37,admin.,no,yes,no,married,secondary,no
40,admin.,no,yes,no,single,tertiary,no
35,admin.,no,yes,no,single,secondary,no
46,services,no,yes,yes,married,secondary,no
42,blue-collar,no,yes,yes,married,secondary,no
43,blue-collar,no,yes,yes,married,secondary,no
40,admin.,no,yes,yes,single,secondary,no
37,admin.,no,yes,no,divorced,tertiary,no
30,blue-collar,no,yes,no,married,secondary,no
42,blue-collar,no,yes,no,married,primary,no
32,blue-collar,no,yes,yes,married,primary,no
50,blue-collar,no,yes,no,divorced,secondary,no
32,admin.,no,yes,yes,married,secondary,no
50,management,no,yes,yes,divorced,tertiary,no
52,blue-collar,no,yes,yes,married,secondary,no
31,blue-collar,no,yes,no,married,secondary,no
37,technician,no,yes,no,single,secondary,no
32,technician,no,yes,no,married,tertiary,no
33,blue-collar,no,yes,no,married,secondary,no
33,management,no,yes,no,married,tertiary,no
33,services,no,yes,no,married,secondary,no
32,management,no,yes,no,single,tertiary,no
39,management,no,yes,no,single,tertiary,no
37,services,no,yes,no,married,secondary,no
28,technician,no,yes,no,single,tertiary,yes
28,student,no,yes,no,single,secondary,no
43,blue-collar,no,yes,no,married,secondary,no
51,blue-collar,no,yes,yes,married,secondary,no
33,housemaid,no,yes,no,married,tertiary,no
39,management,no,yes,no,married,tertiary,no
25,technician,no,yes,yes,single,tertiary,no
35,services,no,yes,no,single,secondary,no
50,self-employed,no,yes,no,divorced,tertiary,yes
33,management,no,yes,no,single,tertiary,no
31,blue-collar,no,yes,no,married,secondary,no
39,services,no,yes,no,married,secondary,no
31,blue-collar,no,yes,yes,single,secondary,no
31,services,no,yes,no,single,primary,no
46,self-employed,no,no,no,married,secondary,no
51,blue-collar,no,yes,no,married,primary,no
25,student,no,yes,no,single,tertiary,no
28,management,no,yes,no,single,secondary,no
37,admin.,no,yes,no,single,secondary,no
34,management,no,no,no,divorced,tertiary,no
30,admin.,no,no,no,married,secondary,no
73,retired,no,no,no,divorced,tertiary,yes
37,admin.,no,yes,no,single,tertiary,no
44,blue-collar,no,yes,no,married,primary,no
28,blue-collar,no,yes,no,single,secondary,no
40,management,no,yes,no,divorced,unknown,no
54,technician,no,yes,no,divorced,secondary,no
29,technician,no,yes,no,single,tertiary,no
30,entrepreneur,no,yes,no,single,tertiary,no
34,management,no,no,no,married,tertiary,yes
43,services,no,yes,no,married,secondary,no
30,blue-collar,no,yes,no,married,primary,no
46,management,no,yes,no,divorced,secondary,no
31,management,no,yes,no,single,tertiary,no
35,services,no,no,no,married,secondary,no
32,technician,no,yes,no,married,secondary,no
32,blue-collar,no,yes,no,married,secondary,no
28,student,no,no,no,single,secondary,yes
42,admin.,no,no,yes,divorced,secondary,yes
27,student,no,no,no,single,secondary,no
32,admin.,no,yes,no,single,secondary,no
30,student,no,no,no,single,secondary,no
43,blue-collar,no,yes,no,married,primary,no
54,unemployed,no,no,no,divorced,secondary,yes
36,management,no,yes,no,single,tertiary,no
27,blue-collar,no,no,no,married,secondary,yes
36,blue-collar,no,yes,no,married,secondary,no
44,services,no,yes,yes,married,secondary,no
48,admin.,no,yes,no,married,secondary,no
38,entrepreneur,no,yes,yes,married,secondary,no
40,services,no,yes,no,married,secondary,no
38,technician,no,yes,yes,single,secondary,no
34,technician,no,yes,yes,divorced,secondary,no
25,student,no,yes,no,single,secondary,no
69,retired,no,no,no,married,tertiary,no
32,management,no,yes,no,single,tertiary,no
37,blue-collar,no,yes,no,single,secondary,no
29,services,no,yes,no,married,secondary,no
47,housemaid,no,yes,no,married,primary,no
36,management,no,yes,no,single,tertiary,no
35,technician,no,no,no,married,tertiary,no
30,technician,no,yes,no,married,secondary,no
73,retired,no,no,no,married,primary,yes
30,admin.,no,yes,no,married,secondary,no
37,management,no,yes,no,married,secondary,no
33,blue-collar,no,yes,no,single,primary,no
54,blue-collar,no,yes,no,married,primary,no
33,management,no,no,no,single,tertiary,yes
32,technician,no,no,no,single,tertiary,no
39,management,no,yes,no,married,secondary,no
32,technician,no,yes,no,married,secondary,no
45,unemployed,no,no,no,divorced,primary,no
37,blue-collar,no,yes,no,married,secondary,no
58,services,no,yes,no,single,secondary,no
37,technician,no,yes,yes,married,secondary,no
31,admin.,no,yes,no,married,secondary,no
37,blue-collar,no,yes,no,married,secondary,no
35,blue-collar,no,yes,no,single,secondary,no
36,entrepreneur,no,yes,yes,married,tertiary,no
37,blue-collar,no,yes,no,married,primary,no
33,services,no,yes,no,single,secondary,no
28,unemployed,no,yes,no,married,secondary,no
44,blue-collar,no,yes,no,married,unknown,no
44,blue-collar,no,yes,no,married,primary,no
29,blue-collar,no,no,no,single,secondary,no
43,self-employed,no,no,no,married,secondary,no
64,retired,no,yes,no,married,secondary,yes
42,technician,no,yes,no,married,secondary,no
38,management,no,yes,no,single,tertiary,no
46,admin.,no,yes,yes,married,secondary,no
38,blue-collar,no,yes,no,married,secondary,no
51,entrepreneur,no,no,no,married,tertiary,yes
34,blue-collar,no,yes,no,single,secondary,no
33,blue-collar,no,yes,no,married,secondary,no
45,admin.,no,yes,no,married,unknown,no
49,technician,no,no,no,married,tertiary,yes
40,blue-collar,no,yes,no,married,primary,no
30,technician,no,yes,no,single,secondary,no
45,management,no,yes,no,married,tertiary,no
51,admin.,no,yes,no,married,secondary,no
32,management,no,yes,no,single,tertiary,yes
34,technician,no,yes,no,single,secondary,no
48,services,no,yes,no,married,secondary,no
53,blue-collar,no,no,no,married,primary,no
33,unemployed,no,yes,no,married,primary,no
35,blue-collar,no,yes,no,single,primary,no
31,management,no,yes,no,married,tertiary,no
34,blue-collar,no,yes,no,married,secondary,no
31,technician,no,yes,no,single,secondary,no
39,management,no,yes,no,single,tertiary,no
21,student,no,no,no,single,primary,no
45,services,no,yes,no,single,secondary,no
33,technician,no,yes,no,married,secondary,yes
33,technician,no,yes,no,married,secondary,no
53,management,no,yes,no,married,secondary,no
26,services,no,no,no,single,secondary,yes
33,blue-collar,no,yes,no,married,secondary,yes
32,technician,no,yes,no,single,secondary,yes
34,management,no,yes,no,married,tertiary,no
37,management,no,yes,yes,single,tertiary,yes
48,technician,no,no,no,married,secondary,no
37,services,no,yes,no,married,secondary,no
38,management,no,yes,no,married,tertiary,no
36,management,no,yes,no,married,tertiary,no
35,blue-collar,no,yes,no,single,tertiary,no
29,management,no,no,no,single,tertiary,yes
32,blue-collar,no,yes,no,married,secondary,no
40,blue-collar,no,yes,no,single,primary,no
58,services,no,yes,no,divorced,secondary,no
27,services,no,yes,no,single,secondary,no
37,management,no,yes,yes,married,tertiary,no
37,technician,no,yes,no,divorced,secondary,no
33,management,no,yes,no,married,secondary,no
48,admin.,no,yes,no,single,secondary,no
53,retired,no,yes,no,married,secondary,no
56,blue-collar,no,yes,no,divorced,secondary,no
27,blue-collar,no,yes,no,married,secondary,no
36,admin.,no,yes,no,married,secondary,no
33,blue-collar,no,yes,no,married,primary,no
52,blue-collar,no,yes,no,married,secondary,no
45,services,no,yes,yes,married,primary,no
34,admin.,no,yes,no,married,secondary,no
42,blue-collar,no,yes,no,married,primary,no
41,blue-collar,no,yes,no,divorced,primary,yes
42,blue-collar,no,yes,no,married,primary,no
60,retired,no,yes,no,married,tertiary,no
39,services,no,yes,yes,single,secondary,no
29,blue-collar,no,yes,no,divorced,secondary,no
39,blue-collar,no,yes,no,married,secondary,no
28,technician,no,yes,no,married,tertiary,no
38,management,no,yes,no,married,tertiary,no
39,self-employed,no,yes,yes,single,tertiary,no
35,blue-collar,no,yes,no,single,secondary,no
48,services,no,yes,no,married,secondary,no
28,technician,no,yes,no,married,tertiary,no
37,services,no,yes,yes,married,secondary,no
28,admin.,no,yes,no,married,secondary,no
49,management,no,yes,no,married,tertiary,no
29,blue-collar,no,yes,no,married,secondary,no
28,blue-collar,no,yes,no,married,secondary,no
46,blue-collar,no,yes,no,married,primary,no
43,services,no,yes,no,divorced,secondary,no
35,technician,no,yes,no,single,secondary,no
33,management,no,yes,no,married,secondary,no
41,blue-collar,no,yes,no,married,primary,no
34,blue-collar,no,yes,no,married,secondary,no
45,blue-collar,no,yes,no,married,primary,no
22,technician,no,yes,no,single,secondary,no
30,technician,no,yes,no,single,secondary,no
33,services,no,yes,no,divorced,secondary,no
38,technician,no,yes,no,divorced,tertiary,no
32,services,no,yes,no,single,secondary,no
36,admin.,no,yes,yes,married,secondary,no
33,blue-collar,no,yes,no,married,secondary,no
48,unemployed,no,yes,yes,married,secondary,no
38,services,no,yes,no,married,secondary,no
37,technician,no,yes,no,single,secondary,no
36,housemaid,no,no,no,divorced,secondary,no
